Date,Time,Open,High,Low,Close,Tickvol,Spread
2020-09-24,20:00:00,1.6548,1.65681,1.6527,1.65459,3748,14
2020-09-25,00:00:00,1.65459,1.65513,1.65196,1.65234,5663,14
2020-09-25,04:00:00,1.65236,1.65379,1.64775,1.64991,7792,14
2020-09-25,08:00:00,1.64988,1.65606,1.64773,1.65324,9780,14
2020-09-25,12:00:00,1.65329,1.65783,1.65238,1.65676,12125,14
2020-09-25,16:00:00,1.65678,1.65765,1.65285,1.653,7323,14
2020-09-25,20:00:00,1.65301,1.65494,1.65298,1.6544,1535,14
2020-09-27,20:00:00,1.6526,1.65358,1.65093,1.65256,2487,14
2020-09-28,00:00:00,1.65253,1.65308,1.64788,1.6487,6473,14
2020-09-28,04:00:00,1.64869,1.65116,1.64729,1.65116,6377,14
2020-09-28,08:00:00,1.65115,1.65358,1.64939,1.6508,9437,14
2020-09-28,12:00:00,1.65081,1.65469,1.64944,1.64986,11529,14
2020-09-28,16:00:00,1.64985,1.65092,1.6492,1.65007,6443,14
2020-09-28,20:00:00,1.65003,1.65014,1.64549,1.64604,3623,14
2020-09-29,00:00:00,1.64601,1.64919,1.6459,1.64802,4841,14
2020-09-29,04:00:00,1.64806,1.64937,1.64507,1.64525,6778,14
2020-09-29,08:00:00,1.64521,1.64684,1.64176,1.64176,8742,14
2020-09-29,12:00:00,1.64173,1.6491,1.64018,1.64828,11063,14
2020-09-29,16:00:00,1.64829,1.64911,1.64531,1.64708,7409,14
2020-09-29,20:00:00,1.6471,1.64807,1.64312,1.64316,3009,14
2020-09-30,00:00:00,1.64316,1.64995,1.64268,1.6487,7815,14
2020-09-30,04:00:00,1.64868,1.65133,1.64696,1.64815,8293,14
2020-09-30,08:00:00,1.64811,1.64906,1.64282,1.64483,9571,14
2020-09-30,12:00:00,1.64481,1.64492,1.63529,1.63715,15271,14
2020-09-30,16:00:00,1.63711,1.63775,1.63306,1.63727,11170,14
2020-09-30,20:00:00,1.63731,1.63786,1.63452,1.63617,4267,14
2020-10-01,00:00:00,1.63616,1.63771,1.63444,1.63617,6398,14
2020-10-01,04:00:00,1.63617,1.63668,1.63196,1.6339,7486,14
2020-10-01,08:00:00,1.63394,1.6348,1.63157,1.63305,10879,14
2020-10-01,12:00:00,1.63306,1.63751,1.63159,1.63463,13620,14
2020-10-01,16:00:00,1.63463,1.63646,1.63236,1.63404,9775,14
2020-10-01,20:00:00,1.634,1.63546,1.6323,1.63534,3038,14
2020-10-02,00:00:00,1.63536,1.63781,1.63453,1.63651,5968,14
2020-10-02,04:00:00,1.63651,1.64232,1.63458,1.63832,14617,14
2020-10-02,08:00:00,1.63829,1.64069,1.63643,1.6378,11102,14
2020-10-02,12:00:00,1.63784,1.63914,1.63432,1.63811,14827,14
2020-10-02,16:00:00,1.63809,1.63822,1.63465,1.63631,10454,14
2020-10-02,20:00:00,1.63628,1.63708,1.63535,1.63576,1113,14
2020-10-04,20:00:00,1.63426,1.63577,1.6326,1.63372,2639,14
2020-10-05,00:00:00,1.63368,1.63381,1.63075,1.6334,5939,14
2020-10-05,04:00:00,1.6334,1.63726,1.63274,1.63637,6203,14
2020-10-05,08:00:00,1.63635,1.63815,1.63499,1.63775,7791,14
2020-10-05,12:00:00,1.63772,1.64152,1.63701,1.64118,9458,14
2020-10-05,16:00:00,1.64118,1.64192,1.63957,1.64029,5702,14
2020-10-05,20:00:00,1.64027,1.64122,1.63863,1.63883,3375,14
2020-10-06,00:00:00,1.63884,1.6412,1.63633,1.64,6042,14
2020-10-06,04:00:00,1.64,1.6489,1.63925,1.64594,7276,14
2020-10-06,08:00:00,1.64591,1.64865,1.64408,1.6481,8353,14
2020-10-06,12:00:00,1.64809,1.64869,1.64429,1.64739,10402,14
2020-10-06,16:00:00,1.64738,1.65167,1.64672,1.65063,12565,14
2020-10-06,20:00:00,1.65066,1.65289,1.64985,1.65085,5114,14
2020-10-07,00:00:00,1.65083,1.65239,1.64721,1.64792,6483,14
2020-10-07,04:00:00,1.64792,1.64858,1.64601,1.64731,7120,14
2020-10-07,08:00:00,1.64729,1.65207,1.64704,1.65126,8016,14
2020-10-07,12:00:00,1.65129,1.65143,1.64581,1.64797,10297,14
2020-10-07,16:00:00,1.64795,1.64963,1.6472,1.64844,6963,14
2020-10-07,20:00:00,1.64843,1.64889,1.64609,1.64871,3023,14
2020-10-08,00:00:00,1.64871,1.65089,1.64737,1.64799,5877,14
2020-10-08,04:00:00,1.64802,1.64861,1.64124,1.64188,6266,14
2020-10-08,08:00:00,1.64185,1.64345,1.64093,1.64265,7050,14
2020-10-08,12:00:00,1.64264,1.64318,1.63922,1.642,10126,14
2020-10-08,16:00:00,1.64196,1.64211,1.64028,1.64105,5072,14
2020-10-08,20:00:00,1.64108,1.64186,1.63844,1.63987,3084,14
2020-10-09,00:00:00,1.63988,1.64061,1.63805,1.63999,5696,14
2020-10-09,04:00:00,1.64,1.64095,1.63772,1.63899,5603,14
2020-10-09,08:00:00,1.63898,1.64216,1.63898,1.64142,7475,14
2020-10-09,12:00:00,1.64138,1.64183,1.63269,1.63304,10151,14
2020-10-09,16:00:00,1.633,1.63507,1.63296,1.63378,5535,14
2020-10-09,20:00:00,1.63375,1.634,1.63281,1.63302,1010,14
2020-10-11,20:00:00,1.63403,1.63611,1.63219,1.63542,2939,14
2020-10-12,00:00:00,1.63541,1.6372,1.63451,1.63473,5656,14
2020-10-12,04:00:00,1.63473,1.63572,1.6338,1.63462,5278,14
2020-10-12,08:00:00,1.63459,1.63761,1.63325,1.63543,6744,14
2020-10-12,12:00:00,1.6354,1.63879,1.63478,1.63785,7220,14
2020-10-12,16:00:00,1.63783,1.63856,1.63669,1.63789,5395,14
2020-10-12,20:00:00,1.63787,1.63927,1.63581,1.63861,2490,14
2020-10-13,00:00:00,1.63861,1.64588,1.63861,1.64373,8362,14
2020-10-13,04:00:00,1.64373,1.64396,1.64057,1.64138,7070,14
2020-10-13,08:00:00,1.64138,1.6415,1.63701,1.63989,7715,14
2020-10-13,12:00:00,1.63992,1.6427,1.63794,1.63832,10769,14
2020-10-13,16:00:00,1.63834,1.64217,1.63773,1.6409,6842,14
2020-10-13,20:00:00,1.64093,1.64111,1.63884,1.63891,2754,14
2020-10-14,00:00:00,1.63889,1.64065,1.63746,1.63785,7222,14
2020-10-14,04:00:00,1.63788,1.63973,1.6372,1.63736,6549,14
2020-10-14,08:00:00,1.63736,1.63781,1.63371,1.63722,8503,14
2020-10-14,12:00:00,1.63722,1.64006,1.63622,1.63948,9525,14
2020-10-14,16:00:00,1.63952,1.64196,1.63939,1.64043,6751,14
2020-10-14,20:00:00,1.64047,1.64684,1.63779,1.6446,4811,14
2020-10-15,00:00:00,1.64461,1.64856,1.6437,1.64757,7888,14
2020-10-15,04:00:00,1.64757,1.65353,1.6465,1.65206,8301,14
2020-10-15,08:00:00,1.65203,1.65628,1.65139,1.65569,10103,14
2020-10-15,12:00:00,1.65565,1.65672,1.6515,1.6527,12066,14
2020-10-15,16:00:00,1.65273,1.6533,1.64904,1.65011,6553,14
2020-10-15,20:00:00,1.6501,1.65209,1.64865,1.65153,2987,14
2020-10-16,00:00:00,1.65155,1.65455,1.65087,1.65356,6538,14
2020-10-16,04:00:00,1.65357,1.65503,1.65098,1.65283,7117,14
2020-10-16,08:00:00,1.65283,1.65572,1.65186,1.65518,8660,14
2020-10-16,12:00:00,1.65518,1.65837,1.65244,1.65421,9449,14
2020-10-16,16:00:00,1.65422,1.65532,1.65346,1.65488,5326,14
2020-10-16,20:00:00,1.65485,1.65561,1.65368,1.65506,1065,14
2020-10-18,20:00:00,1.65516,1.65628,1.65109,1.65159,2389,14
2020-10-19,00:00:00,1.65155,1.65255,1.64852,1.65205,6487,14
2020-10-19,04:00:00,1.65204,1.65258,1.64957,1.65171,6047,14
2020-10-19,08:00:00,1.65171,1.65792,1.65157,1.65732,7399,14
2020-10-19,12:00:00,1.65731,1.66302,1.65707,1.66262,8662,14
2020-10-19,16:00:00,1.66266,1.66707,1.66183,1.66684,6851,14
2020-10-19,20:00:00,1.66681,1.66986,1.66256,1.66829,3913,14
2020-10-20,00:00:00,1.66829,1.67194,1.66788,1.67078,6930,14
2020-10-20,04:00:00,1.67078,1.67414,1.67011,1.672,6871,14
2020-10-20,08:00:00,1.672,1.68013,1.67095,1.67897,7144,14
2020-10-20,12:00:00,1.67897,1.68269,1.67532,1.67532,10171,14
2020-10-20,16:00:00,1.67533,1.67679,1.67296,1.67648,6951,14
2020-10-20,20:00:00,1.67651,1.67821,1.67525,1.67783,3788,14
2020-10-21,00:00:00,1.67782,1.67788,1.6727,1.67338,6515,14
2020-10-21,04:00:00,1.6734,1.67657,1.67226,1.67463,7534,14
2020-10-21,08:00:00,1.6746,1.676,1.67161,1.67286,8554,14
2020-10-21,12:00:00,1.67283,1.67366,1.6664,1.66702,11175,14
2020-10-21,16:00:00,1.66699,1.66723,1.66394,1.66625,7503,14
2020-10-21,20:00:00,1.66627,1.67017,1.66523,1.66817,4513,14
2020-10-22,00:00:00,1.66815,1.67073,1.66699,1.67007,6835,14
2020-10-22,04:00:00,1.67011,1.67122,1.66665,1.66722,6856,14
2020-10-22,08:00:00,1.66721,1.66864,1.66418,1.66421,7884,14
2020-10-22,12:00:00,1.66425,1.66646,1.66286,1.66327,10805,14
2020-10-22,16:00:00,1.66326,1.66384,1.65954,1.661,5572,14
2020-10-22,20:00:00,1.66102,1.66139,1.65472,1.65766,3691,14
2020-10-23,00:00:00,1.65766,1.65878,1.65537,1.65878,7331,14
2020-10-23,04:00:00,1.65879,1.66099,1.65545,1.65795,6968,14
2020-10-23,08:00:00,1.65798,1.65879,1.65558,1.65808,7527,14
2020-10-23,12:00:00,1.65811,1.66649,1.65696,1.66383,9355,14
2020-10-23,16:00:00,1.66379,1.66527,1.66135,1.66148,5024,14
2020-10-23,20:00:00,1.66149,1.66207,1.66046,1.66161,1152,14
2020-10-25,20:00:00,1.66077,1.66407,1.65936,1.66137,3510,14
2020-10-26,00:00:00,1.66135,1.6636,1.66012,1.6634,6240,14
2020-10-26,04:00:00,1.66342,1.66603,1.66201,1.66428,5593,14
2020-10-26,08:00:00,1.6643,1.66441,1.65336,1.65702,8960,14
2020-10-26,12:00:00,1.65706,1.66156,1.65681,1.6595,9770,14
2020-10-26,16:00:00,1.65954,1.66288,1.65641,1.65669,7534,14
2020-10-26,20:00:00,1.65666,1.65939,1.65527,1.65924,2784,14
2020-10-27,00:00:00,1.65926,1.65963,1.6566,1.65736,5949,14
2020-10-27,04:00:00,1.65736,1.65911,1.65715,1.65817,5438,14
2020-10-27,08:00:00,1.65821,1.65863,1.65566,1.65722,8309,14
2020-10-27,12:00:00,1.65723,1.66055,1.65578,1.6567,8555,14
2020-10-27,16:00:00,1.65666,1.65721,1.65478,1.65513,5322,14
2020-10-27,20:00:00,1.65516,1.65658,1.65336,1.65396,4911,14
2020-10-28,00:00:00,1.65396,1.65481,1.64978,1.64981,6361,14
2020-10-28,04:00:00,1.64981,1.64984,1.64605,1.64907,6085,14
2020-10-28,08:00:00,1.64909,1.65897,1.64801,1.65828,11460,14
2020-10-28,12:00:00,1.65828,1.66604,1.65779,1.66289,12951,14
2020-10-28,16:00:00,1.66285,1.66841,1.66277,1.66784,8742,14
2020-10-28,20:00:00,1.66782,1.66854,1.66411,1.66519,3680,14
2020-10-29,00:00:00,1.66516,1.66539,1.66285,1.66302,6679,14
2020-10-29,04:00:00,1.66302,1.66447,1.66055,1.66228,6646,14
2020-10-29,08:00:00,1.6623,1.66665,1.66145,1.66596,11002,14
2020-10-29,12:00:00,1.66592,1.66862,1.65809,1.66396,15142,14
2020-10-29,16:00:00,1.66393,1.66466,1.6585,1.65896,8480,14
2020-10-29,20:00:00,1.65896,1.66168,1.65837,1.65941,4222,14
2020-10-30,00:00:00,1.65937,1.66054,1.65562,1.65805,7042,14
2020-10-30,04:00:00,1.65805,1.66408,1.65701,1.66247,8715,14
2020-10-30,08:00:00,1.66243,1.6625,1.65633,1.65719,10484,14
2020-10-30,12:00:00,1.65723,1.66243,1.65289,1.65852,14738,14
2020-10-30,16:00:00,1.6585,1.6596,1.65544,1.65684,9658,14
2020-10-30,20:00:00,1.65685,1.65735,1.65633,1.65694,1275,14
2020-11-01,20:00:00,1.65779,1.66275,1.65676,1.66104,2276,36
2020-11-02,00:00:00,1.66121,1.66308,1.65754,1.6596,7360,14
2020-11-02,04:00:00,1.65964,1.66406,1.65881,1.65914,7804,14
2020-11-02,08:00:00,1.65918,1.66251,1.65394,1.65469,10582,14
2020-11-02,12:00:00,1.65471,1.6556,1.64945,1.65305,10115,14
2020-11-02,16:00:00,1.65307,1.65348,1.64912,1.64995,6689,14
2020-11-02,20:00:00,1.64996,1.65083,1.64752,1.65021,3600,14
2020-11-03,00:00:00,1.65032,1.65574,1.64903,1.65372,6578,14
2020-11-03,04:00:00,1.6537,1.65748,1.65046,1.65074,6453,14
2020-11-03,08:00:00,1.65078,1.65141,1.63968,1.6419,10042,14
2020-11-03,12:00:00,1.64194,1.64339,1.63622,1.63679,10010,14
2020-11-03,16:00:00,1.63683,1.63927,1.63503,1.63912,7445,14
2020-11-03,20:00:00,1.63909,1.63959,1.63174,1.63408,6736,14
2020-11-04,00:00:00,1.63425,1.64722,1.6296,1.63835,44240,14
2020-11-04,04:00:00,1.63832,1.6477,1.63634,1.64639,23806,14
2020-11-04,08:00:00,1.64635,1.6504,1.64067,1.64163,19212,14
2020-11-04,12:00:00,1.64159,1.64196,1.63353,1.63529,20055,14
2020-11-04,16:00:00,1.63533,1.63655,1.62869,1.6309,12400,14
2020-11-04,20:00:00,1.63087,1.63611,1.63012,1.63378,6279,14
2020-11-05,00:00:00,1.6339,1.63894,1.63276,1.63526,10480,14
2020-11-05,04:00:00,1.63526,1.63922,1.63243,1.63287,9031,14
2020-11-05,08:00:00,1.63291,1.63919,1.62993,1.63695,14536,14
2020-11-05,12:00:00,1.63691,1.63847,1.62514,1.62586,16442,14
2020-11-05,16:00:00,1.62589,1.62738,1.623,1.62501,10423,14
2020-11-05,20:00:00,1.62498,1.62936,1.62305,1.62703,6794,14
2020-11-06,00:00:00,1.62709,1.63115,1.62427,1.62997,11547,14
2020-11-06,04:00:00,1.62996,1.63031,1.62544,1.6271,7738,14
2020-11-06,08:00:00,1.62707,1.63398,1.62652,1.63398,11633,14
2020-11-06,12:00:00,1.634,1.63733,1.63246,1.6334,16284,14
2020-11-06,16:00:00,1.63336,1.6358,1.63221,1.63498,7609,14
2020-11-06,20:00:00,1.635,1.63659,1.63472,1.6365,1730,14
2020-11-08,20:00:00,1.63288,1.63444,1.63121,1.63201,2320,36
2020-11-09,00:00:00,1.63213,1.63502,1.63107,1.63137,7997,14
2020-11-09,04:00:00,1.63135,1.63254,1.62808,1.63156,7277,14
2020-11-09,08:00:00,1.63159,1.63372,1.62301,1.62389,12643,14
2020-11-09,12:00:00,1.62392,1.62785,1.62059,1.62094,26233,14
2020-11-09,16:00:00,1.62091,1.62481,1.62075,1.62288,14019,14
2020-11-09,20:00:00,1.62285,1.62518,1.6209,1.62419,7525,14
2020-11-10,00:00:00,1.62428,1.6263,1.62215,1.6258,11296,14
2020-11-10,04:00:00,1.62577,1.62582,1.62191,1.62407,8240,14
2020-11-10,08:00:00,1.62411,1.62548,1.61884,1.61942,12533,14
2020-11-10,12:00:00,1.6194,1.62826,1.61904,1.62575,14954,14
2020-11-10,16:00:00,1.62577,1.62595,1.62171,1.62231,9902,14
2020-11-10,20:00:00,1.62233,1.62332,1.62096,1.62284,4831,14
2020-11-11,00:00:00,1.62297,1.62437,1.61654,1.61719,9961,14
2020-11-11,04:00:00,1.61723,1.61926,1.61678,1.61918,6293,14
2020-11-11,08:00:00,1.61914,1.61914,1.61451,1.61667,10686,14
2020-11-11,12:00:00,1.6167,1.61919,1.61442,1.61853,11561,14
2020-11-11,16:00:00,1.61849,1.61928,1.61689,1.61834,5988,14
2020-11-11,20:00:00,1.61835,1.61867,1.61678,1.61698,3489,14
2020-11-12,00:00:00,1.61715,1.61831,1.61583,1.61829,6167,14
2020-11-12,04:00:00,1.61827,1.62385,1.61737,1.6225,6661,14
2020-11-12,08:00:00,1.62248,1.62638,1.62222,1.62627,8923,14
2020-11-12,12:00:00,1.62627,1.62766,1.62224,1.62591,11870,14
2020-11-12,16:00:00,1.62595,1.63224,1.62492,1.63137,8919,14
2020-11-12,20:00:00,1.63138,1.6335,1.62999,1.63026,4883,14
2020-11-13,00:00:00,1.63036,1.63433,1.63007,1.63369,6412,14
2020-11-13,04:00:00,1.63369,1.63385,1.6308,1.63095,5364,14
2020-11-13,08:00:00,1.63092,1.63367,1.62752,1.63017,8509,14
2020-11-13,12:00:00,1.63017,1.63383,1.62899,1.63103,9085,14
2020-11-13,16:00:00,1.63106,1.63157,1.62647,1.62893,5920,14
2020-11-13,20:00:00,1.62891,1.62891,1.62704,1.62722,1190,14
2020-11-15,20:00:00,1.62714,1.62883,1.62335,1.62451,2216,36
2020-11-16,00:00:00,1.62477,1.62625,1.62337,1.62624,6049,14
2020-11-16,04:00:00,1.62624,1.62742,1.62534,1.62567,4409,14
2020-11-16,08:00:00,1.62569,1.6263,1.62001,1.62179,9825,14
2020-11-16,12:00:00,1.62182,1.62314,1.61615,1.61646,13216,14
2020-11-16,16:00:00,1.6165,1.62012,1.61588,1.61934,5811,14
2020-11-16,20:00:00,1.61936,1.62088,1.61822,1.62001,3980,14
2020-11-17,00:00:00,1.62012,1.62227,1.61853,1.61989,5840,14
2020-11-17,04:00:00,1.61992,1.62286,1.61906,1.62177,4650,14
2020-11-17,08:00:00,1.62173,1.62321,1.61765,1.62096,9257,14
2020-11-17,12:00:00,1.62095,1.62803,1.62094,1.62649,10600,14
2020-11-17,16:00:00,1.62652,1.62664,1.62336,1.62419,6024,14
2020-11-17,20:00:00,1.62417,1.62711,1.62363,1.62573,4229,14
2020-11-18,00:00:00,1.62586,1.63046,1.62576,1.62712,6470,14
2020-11-18,04:00:00,1.62712,1.62918,1.62561,1.62658,5870,14
2020-11-18,08:00:00,1.62654,1.62654,1.62121,1.6236,8455,14
2020-11-18,12:00:00,1.62357,1.62563,1.62093,1.62122,9699,14
2020-11-18,16:00:00,1.62119,1.62199,1.61881,1.62061,6657,14
2020-11-18,20:00:00,1.62061,1.62361,1.62033,1.62301,4361,14
2020-11-19,00:00:00,1.62326,1.62502,1.62171,1.62432,7738,14
2020-11-19,04:00:00,1.6243,1.62646,1.62354,1.62435,5342,14
2020-11-19,08:00:00,1.62434,1.62956,1.62372,1.62732,10096,14
2020-11-19,12:00:00,1.62731,1.63017,1.62613,1.62834,9718,14
2020-11-19,16:00:00,1.62837,1.63084,1.62758,1.62866,6527,14
2020-11-19,20:00:00,1.62868,1.63315,1.62752,1.63238,5065,14
2020-11-20,00:00:00,1.63249,1.63254,1.62874,1.62958,6080,14
2020-11-20,04:00:00,1.62954,1.62989,1.62736,1.62957,6345,14
2020-11-20,08:00:00,1.62953,1.63,1.62288,1.62398,9368,14
2020-11-20,12:00:00,1.62395,1.62461,1.62121,1.6213,8909,14
2020-11-20,16:00:00,1.62126,1.62261,1.62047,1.62177,5369,14
2020-11-20,20:00:00,1.62174,1.62407,1.62169,1.6231,2449,14
2020-11-22,20:00:00,1.62305,1.62378,1.62186,1.62232,2117,36
2020-11-23,00:00:00,1.62247,1.6229,1.62088,1.62274,4496,14
2020-11-23,04:00:00,1.62274,1.62491,1.62209,1.62211,4052,14
2020-11-23,08:00:00,1.62212,1.62467,1.61912,1.62433,7853,14
2020-11-23,12:00:00,1.62433,1.62683,1.62219,1.62303,10267,14
2020-11-23,16:00:00,1.62306,1.62643,1.62273,1.6243,7084,14
2020-11-23,20:00:00,1.6243,1.62527,1.62138,1.62319,3906,14
2020-11-24,00:00:00,1.62333,1.62361,1.61808,1.619,6633,14
2020-11-24,04:00:00,1.61896,1.62051,1.61716,1.61859,5083,14
2020-11-24,08:00:00,1.61856,1.61856,1.61222,1.61649,9354,14
2020-11-24,12:00:00,1.61646,1.61981,1.61481,1.61693,10452,14
2020-11-24,16:00:00,1.61696,1.61719,1.61479,1.61575,6047,14
2020-11-24,20:00:00,1.61576,1.61629,1.61468,1.61488,3910,14
2020-11-25,00:00:00,1.615,1.61911,1.61401,1.61828,6577,14
2020-11-25,04:00:00,1.61824,1.62341,1.61792,1.61969,6734,14
2020-11-25,08:00:00,1.61968,1.6215,1.6183,1.61893,8694,14
2020-11-25,12:00:00,1.61892,1.62445,1.61788,1.61899,9621,14
2020-11-25,16:00:00,1.61899,1.61999,1.61739,1.61769,6365,14
2020-11-25,20:00:00,1.61769,1.6184,1.61673,1.61805,3419,14
2020-11-26,00:00:00,1.61817,1.62004,1.61747,1.61925,4222,14
2020-11-26,04:00:00,1.61924,1.62126,1.61892,1.6198,4349,14
2020-11-26,08:00:00,1.61982,1.62088,1.61605,1.61607,6652,14
2020-11-26,12:00:00,1.61609,1.61816,1.61549,1.61648,5559,14
2020-11-26,16:00:00,1.61652,1.61838,1.61652,1.61807,2848,14
2020-11-26,20:00:00,1.61808,1.61907,1.61584,1.61889,3314,36
2020-11-27,00:00:00,1.61901,1.61995,1.61721,1.61765,4959,14
2020-11-27,04:00:00,1.61764,1.61786,1.61556,1.61717,4422,14
2020-11-27,08:00:00,1.61713,1.618,1.61502,1.61735,6316,14
2020-11-27,12:00:00,1.61732,1.6186,1.61453,1.61498,7940,14
2020-11-27,16:00:00,1.61495,1.61908,1.61479,1.61818,5745,14
2020-11-27,20:00:00,1.61817,1.6205,1.61785,1.61915,2776,36
2020-11-29,20:00:00,1.6188,1.6197,1.61554,1.61733,1715,57
2020-11-30,00:00:00,1.61746,1.62047,1.61621,1.61989,4942,36
2020-11-30,04:00:00,1.61985,1.6221,1.61871,1.62093,5584,14
2020-11-30,08:00:00,1.62093,1.62499,1.62071,1.62417,7609,14
2020-11-30,12:00:00,1.62417,1.62781,1.62253,1.62364,10957,14
2020-11-30,16:00:00,1.62367,1.62577,1.62244,1.62451,8548,14
2020-11-30,20:00:00,1.6245,1.62529,1.62134,1.62193,4912,14
2020-12-01,00:00:00,1.62211,1.62513,1.62188,1.62352,5574,14
2020-12-01,04:00:00,1.62351,1.62529,1.62236,1.62526,4720,14
2020-12-01,08:00:00,1.62527,1.62958,1.62357,1.62816,8716,14
2020-12-01,12:00:00,1.62814,1.63758,1.62672,1.63568,11121,14
2020-12-01,16:00:00,1.63571,1.63713,1.63435,1.63593,8433,14
2020-12-01,20:00:00,1.63591,1.63853,1.63467,1.6353,5171,14
2020-12-02,00:00:00,1.63541,1.63824,1.63329,1.63654,6655,14
2020-12-02,04:00:00,1.63653,1.6391,1.63461,1.63476,6266,14
2020-12-02,08:00:00,1.63472,1.63725,1.63191,1.6355,9185,14
2020-12-02,12:00:00,1.63549,1.64194,1.63514,1.63659,12319,14
2020-12-02,16:00:00,1.63655,1.63763,1.63388,1.63468,6941,14
2020-12-02,20:00:00,1.63464,1.6349,1.63175,1.63359,4290,14
2020-12-03,00:00:00,1.63369,1.63711,1.63348,1.63607,5413,14
2020-12-03,04:00:00,1.63607,1.63676,1.63033,1.63094,5034,14
2020-12-03,08:00:00,1.6309,1.63434,1.63017,1.63408,8861,14
2020-12-03,12:00:00,1.63404,1.63672,1.63315,1.63333,10903,14
2020-12-03,16:00:00,1.63336,1.63397,1.62995,1.63062,6866,14
2020-12-03,20:00:00,1.63062,1.63308,1.6306,1.63302,4746,14
2020-12-04,00:00:00,1.63316,1.6358,1.63224,1.63556,5503,14
2020-12-04,04:00:00,1.63559,1.63645,1.63434,1.63567,5029,14
2020-12-04,08:00:00,1.63568,1.64099,1.63532,1.63975,8883,14
2020-12-04,12:00:00,1.63975,1.63998,1.63282,1.6333,12615,14
2020-12-04,16:00:00,1.63326,1.63403,1.6314,1.63146,6366,14
2020-12-04,20:00:00,1.63145,1.63271,1.63044,1.63202,2925,14
2020-12-06,20:00:00,1.63067,1.63217,1.62929,1.631,2173,36
2020-12-07,00:00:00,1.63111,1.63368,1.63104,1.63271,5527,14
2020-12-07,04:00:00,1.63271,1.63349,1.63173,1.63305,4330,14
2020-12-07,08:00:00,1.63308,1.63995,1.63262,1.63857,10085,14
2020-12-07,12:00:00,1.6386,1.639,1.62973,1.62991,10131,14
2020-12-07,16:00:00,1.62991,1.63187,1.62814,1.63138,6761,14
2020-12-07,20:00:00,1.63142,1.63312,1.62989,1.6328,3793,14
2020-12-08,00:00:00,1.63296,1.63381,1.63033,1.63138,5429,14
2020-12-08,04:00:00,1.6314,1.63546,1.63066,1.63348,5192,14
2020-12-08,08:00:00,1.63348,1.63407,1.63068,1.63344,10700,14
2020-12-08,12:00:00,1.6334,1.6365,1.63257,1.63403,11685,14
2020-12-08,16:00:00,1.63399,1.63468,1.63288,1.6342,5582,14
2020-12-08,20:00:00,1.63417,1.63467,1.63174,1.63418,3137,14
2020-12-09,00:00:00,1.6343,1.63457,1.63131,1.63151,5190,14
2020-12-09,04:00:00,1.63152,1.63157,1.62831,1.6284,5532,14
2020-12-09,08:00:00,1.62841,1.62906,1.62011,1.62014,8655,14
2020-12-09,12:00:00,1.62018,1.62146,1.61779,1.61955,9624,14
2020-12-09,16:00:00,1.61954,1.62476,1.61932,1.6233,8613,14
2020-12-09,20:00:00,1.62334,1.6257,1.62224,1.62464,4340,14
2020-12-10,00:00:00,1.62475,1.62489,1.61747,1.61877,6453,14
2020-12-10,04:00:00,1.61879,1.62183,1.61734,1.61832,5343,14
2020-12-10,08:00:00,1.6183,1.61887,1.61318,1.61478,8667,14
2020-12-10,12:00:00,1.61482,1.61779,1.61197,1.61402,15989,14
2020-12-10,16:00:00,1.61398,1.61436,1.60901,1.61187,7866,14
2020-12-10,20:00:00,1.61183,1.614,1.61018,1.61392,4073,14
2020-12-11,00:00:00,1.61404,1.61404,1.60678,1.60791,6476,14
2020-12-11,04:00:00,1.60794,1.60883,1.60401,1.60538,5261,14
2020-12-11,08:00:00,1.60538,1.61175,1.60515,1.60986,10052,14
2020-12-11,12:00:00,1.60986,1.61126,1.60651,1.60667,9922,14
2020-12-11,16:00:00,1.60666,1.60947,1.60582,1.60723,6215,14
2020-12-11,20:00:00,1.60721,1.60882,1.60708,1.60731,2131,14
2020-12-13,20:00:00,1.60595,1.60736,1.60536,1.60691,2138,24
2020-12-14,00:00:00,1.60703,1.61075,1.60679,1.61002,5524,14
2020-12-14,04:00:00,1.61002,1.61007,1.60619,1.6071,4846,14
2020-12-14,08:00:00,1.60706,1.60854,1.60448,1.60627,8198,14
2020-12-14,12:00:00,1.60625,1.60923,1.60518,1.60861,10499,14
2020-12-14,16:00:00,1.60862,1.61204,1.60835,1.61024,6360,14
2020-12-14,20:00:00,1.61025,1.61286,1.61015,1.61207,3494,14
2020-12-15,00:00:00,1.61219,1.61728,1.61052,1.61657,5961,14
2020-12-15,04:00:00,1.61657,1.61798,1.61253,1.61328,5032,14
2020-12-15,08:00:00,1.61326,1.6175,1.61308,1.61627,7496,14
2020-12-15,12:00:00,1.61623,1.61625,1.60976,1.6118,9319,14
2020-12-15,16:00:00,1.61183,1.61217,1.60656,1.60885,6535,14
2020-12-15,20:00:00,1.60882,1.60904,1.6066,1.60799,3143,14
2020-12-16,00:00:00,1.60815,1.61039,1.60755,1.61008,4618,14
2020-12-16,04:00:00,1.61006,1.61063,1.60726,1.60735,5022,14
2020-12-16,08:00:00,1.60733,1.61203,1.60619,1.61087,8908,14
2020-12-16,12:00:00,1.61086,1.61447,1.61007,1.61124,9536,14
2020-12-16,16:00:00,1.61128,1.61132,1.60745,1.60834,8983,14
2020-12-16,20:00:00,1.6083,1.61101,1.60798,1.61101,5149,14
2020-12-17,00:00:00,1.61113,1.61141,1.60736,1.60914,6111,14
