Date,Time,Open,High,Low,Close
2022-12-02,04:00:00,1.54424,1.54532,1.54283,1.54394
2022-12-02,08:00:00,1.54398,1.54587,1.54232,1.54506
2022-12-02,12:00:00,1.54503,1.55006,1.5434,1.54623
2022-12-02,16:00:00,1.5462,1.54971,1.54535,1.5472
2022-12-02,20:00:00,1.54718,1.55169,1.54645,1.55131
2022-12-04,20:00:00,1.54923,1.55231,1.54718,1.54748
2022-12-05,00:00:00,1.54763,1.5483,1.54369,1.54498
2022-12-05,04:00:00,1.54494,1.55067,1.54481,1.54848
2022-12-05,08:00:00,1.54844,1.55357,1.5469,1.55225
2022-12-05,12:00:00,1.55227,1.56284,1.55189,1.55976
2022-12-05,16:00:00,1.55977,1.56708,1.55964,1.56684
2022-12-05,20:00:00,1.5668,1.56768,1.56311,1.56488
2022-12-06,00:00:00,1.56497,1.56707,1.55903,1.56066
2022-12-06,04:00:00,1.56064,1.5618,1.55744,1.55896
2022-12-06,08:00:00,1.55893,1.56433,1.55893,1.56298
2022-12-06,12:00:00,1.56295,1.56897,1.56022,1.56675
2022-12-06,16:00:00,1.56678,1.56784,1.56386,1.56473
2022-12-06,20:00:00,1.56477,1.56559,1.56219,1.5626
2022-12-07,00:00:00,1.56263,1.56432,1.55979,1.56341
2022-12-07,04:00:00,1.56338,1.56446,1.5599,1.56216
2022-12-07,08:00:00,1.56219,1.57312,1.56202,1.57231
2022-12-07,12:00:00,1.57233,1.57492,1.56065,1.56153
2022-12-07,16:00:00,1.56157,1.56465,1.56063,1.56194
2022-12-07,20:00:00,1.56191,1.5631,1.56124,1.56286
2022-12-08,00:00:00,1.56291,1.56759,1.5624,1.56375
2022-12-08,04:00:00,1.56374,1.56489,1.56169,1.56396
2022-12-08,08:00:00,1.56393,1.56611,1.56021,1.56147
2022-12-08,12:00:00,1.56146,1.56228,1.55481,1.55913
2022-12-08,16:00:00,1.55909,1.56106,1.55833,1.55942
2022-12-08,20:00:00,1.55944,1.55967,1.55694,1.55775
2022-12-09,00:00:00,1.55791,1.56149,1.55578,1.55751
2022-12-09,04:00:00,1.5575,1.56177,1.55666,1.56047
2022-12-09,08:00:00,1.56049,1.56491,1.55482,1.55485
2022-12-09,12:00:00,1.55482,1.55982,1.55074,1.55131
2022-12-09,16:00:00,1.55133,1.55175,1.5481,1.55021
2022-12-09,20:00:00,1.55023,1.55057,1.54893,1.54964
2022-12-11,20:00:00,1.54969,1.55183,1.54785,1.55181
2022-12-12,00:00:00,1.55193,1.55564,1.55183,1.55223
2022-12-12,04:00:00,1.55226,1.55453,1.55093,1.5522
2022-12-12,08:00:00,1.55224,1.56088,1.55195,1.56088
2022-12-12,12:00:00,1.56087,1.56385,1.56049,1.56085
2022-12-12,16:00:00,1.56083,1.56609,1.56021,1.56074
2022-12-12,20:00:00,1.5607,1.56198,1.55949,1.56092
2022-12-13,00:00:00,1.56122,1.56339,1.55783,1.56211
2022-12-13,04:00:00,1.56216,1.56284,1.55654,1.55692
2022-12-13,08:00:00,1.55688,1.55966,1.55506,1.55649
2022-12-13,12:00:00,1.55651,1.56047,1.54444,1.54654
2022-12-13,16:00:00,1.5465,1.55154,1.54616,1.55089
2022-12-13,20:00:00,1.55093,1.55291,1.54865,1.5527
2022-12-14,00:00:00,1.55285,1.55828,1.55261,1.55589
2022-12-14,04:00:00,1.55591,1.55614,1.55024,1.55138
2022-12-14,08:00:00,1.55134,1.55322,1.54794,1.55208
2022-12-14,12:00:00,1.55205,1.55302,1.54918,1.55083
2022-12-14,16:00:00,1.55085,1.56016,1.55048,1.55674
2022-12-14,20:00:00,1.5567,1.55776,1.55381,1.55662
2022-12-15,00:00:00,1.55676,1.55925,1.55413,1.55816
2022-12-15,04:00:00,1.55813,1.56222,1.55757,1.56189
2022-12-15,08:00:00,1.56185,1.57143,1.56088,1.57038
2022-12-15,12:00:00,1.57041,1.58826,1.56847,1.58381
2022-12-15,16:00:00,1.58378,1.58822,1.58337,1.58594
2022-12-15,20:00:00,1.58593,1.58698,1.58362,1.58637
2022-12-16,00:00:00,1.58647,1.58861,1.58209,1.58501
2022-12-16,04:00:00,1.58502,1.58965,1.58502,1.58813
2022-12-16,08:00:00,1.58811,1.59182,1.58662,1.5877
2022-12-16,12:00:00,1.58773,1.59063,1.58554,1.58939
2022-12-16,16:00:00,1.58936,1.58944,1.58299,1.58344
2022-12-16,20:00:00,1.58345,1.58446,1.58252,1.58317
2022-12-18,20:00:00,1.57915,1.58345,1.57682,1.58264
2022-12-19,00:00:00,1.58275,1.58347,1.57798,1.58044
2022-12-19,04:00:00,1.58048,1.5866,1.57891,1.58214
2022-12-19,08:00:00,1.58217,1.58411,1.57876,1.58185
2022-12-19,12:00:00,1.58184,1.58204,1.57759,1.57905
2022-12-19,16:00:00,1.57908,1.58388,1.57901,1.58376
2022-12-19,20:00:00,1.58373,1.58416,1.57925,1.58249
2022-12-20,00:00:00,1.5826,1.59164,1.57791,1.59054
2022-12-20,04:00:00,1.59055,1.59711,1.58866,1.59447
2022-12-20,08:00:00,1.59443,1.59493,1.58742,1.59312
2022-12-20,12:00:00,1.59315,1.59752,1.59228,1.59616
2022-12-20,16:00:00,1.5962,1.59782,1.58995,1.5905
2022-12-20,20:00:00,1.59053,1.5917,1.58672,1.58853
2022-12-21,00:00:00,1.58865,1.59436,1.58628,1.59301
2022-12-21,04:00:00,1.593,1.59303,1.58987,1.59122
2022-12-21,08:00:00,1.59125,1.59411,1.58681,1.58706
2022-12-21,12:00:00,1.58702,1.58876,1.57989,1.58094
2022-12-21,16:00:00,1.58097,1.58382,1.58028,1.58343
2022-12-21,20:00:00,1.58347,1.58348,1.57946,1.58018
2022-12-22,00:00:00,1.58025,1.58145,1.57514,1.57514
2022-12-22,04:00:00,1.57517,1.57642,1.57237,1.57326
2022-12-22,08:00:00,1.57322,1.58073,1.57319,1.57669
2022-12-22,12:00:00,1.57664,1.58809,1.57626,1.58714
2022-12-22,16:00:00,1.58718,1.59118,1.58595,1.591
2022-12-22,20:00:00,1.59097,1.59099,1.58539,1.58784
2022-12-23,00:00:00,1.58796,1.59005,1.58484,1.58591
2022-12-23,04:00:00,1.58588,1.58881,1.58412,1.58659
2022-12-23,08:00:00,1.58662,1.58673,1.58227,1.58568
2022-12-23,12:00:00,1.58571,1.58782,1.58326,1.58408
2022-12-23,16:00:00,1.5841,1.58511,1.58048,1.58254
2022-12-23,20:00:00,1.58255,1.58272,1.57945,1.58115
2022-12-25,20:00:00,1.57974,1.58296,1.57773,1.58284
2022-12-26,00:00:00,1.5831,1.59009,1.58194,1.58389
2022-12-26,04:00:00,1.58409,1.58471,1.57883,1.57975
2022-12-26,08:00:00,1.57916,1.58036,1.57797,1.57923
2022-12-26,12:00:00,1.58058,1.58218,1.57906,1.58022
2022-12-26,16:00:00,1.57992,1.58262,1.5787,1.58016
2022-12-26,20:00:00,1.58015,1.58143,1.57299,1.57666
2022-12-27,00:00:00,1.57718,1.58005,1.57639,1.57997
2022-12-27,04:00:00,1.58002,1.5801,1.57374,1.57421
2022-12-27,08:00:00,1.57424,1.5819,1.57374,1.58096
2022-12-27,12:00:00,1.58097,1.58176,1.5753,1.57943
2022-12-27,16:00:00,1.57944,1.58177,1.57764,1.58029
2022-12-27,20:00:00,1.58032,1.58113,1.57786,1.58062
2022-12-28,00:00:00,1.58072,1.5815,1.5758,1.57877
2022-12-28,04:00:00,1.57874,1.57892,1.57318,1.57318
2022-12-28,08:00:00,1.57316,1.57432,1.56703,1.56871
2022-12-28,12:00:00,1.56867,1.57201,1.5653,1.57193
2022-12-28,16:00:00,1.57196,1.57599,1.57112,1.5742
2022-12-28,20:00:00,1.57416,1.57563,1.57276,1.57524
2022-12-29,00:00:00,1.57534,1.57728,1.57342,1.57461
2022-12-29,04:00:00,1.57458,1.57978,1.57284,1.57909
2022-12-29,08:00:00,1.57906,1.58443,1.57887,1.58427
2022-12-29,12:00:00,1.58423,1.58629,1.57484,1.57707
2022-12-29,16:00:00,1.57703,1.57747,1.57309,1.57338
2022-12-29,20:00:00,1.57342,1.57602,1.57202,1.57558
2022-12-30,00:00:00,1.5757,1.57898,1.57135,1.57403
2022-12-30,04:00:00,1.57407,1.575,1.56912,1.57051
2022-12-30,08:00:00,1.57047,1.5723,1.56725,1.57047
2022-12-30,12:00:00,1.5705,1.57858,1.56875,1.57339
2022-12-30,16:00:00,1.57337,1.57386,1.57021,1.57144
2022-12-30,20:00:00,1.57141,1.57271,1.56897,1.57025
2023-01-01,20:00:00,1.56553,1.56848,1.56126,1.56834
2023-01-02,00:00:00,1.56917,1.5719,1.56881,1.57017
2023-01-02,04:00:00,1.57016,1.57162,1.56667,1.56881
2023-01-02,08:00:00,1.56882,1.57269,1.56682,1.56946
2023-01-02,12:00:00,1.5696,1.57063,1.56295,1.5631
2023-01-02,16:00:00,1.56306,1.56516,1.5621,1.56468
2023-01-02,20:00:00,1.56461,1.56861,1.56125,1.56684
2023-01-03,00:00:00,1.56776,1.57276,1.56183,1.56219
2023-01-03,04:00:00,1.56221,1.57062,1.5622,1.56526
2023-01-03,08:00:00,1.56523,1.57415,1.56523,1.57177
2023-01-03,12:00:00,1.57181,1.57299,1.56442,1.56526
2023-01-03,16:00:00,1.56522,1.56924,1.56439,1.56856
2023-01-03,20:00:00,1.56852,1.56957,1.56597,1.56783
2023-01-04,00:00:00,1.56794,1.56917,1.55809,1.55818
2023-01-04,04:00:00,1.55822,1.56011,1.54721,1.54831
2023-01-04,08:00:00,1.54835,1.55046,1.54199,1.5431
2023-01-04,12:00:00,1.54315,1.54892,1.54169,1.54704
2023-01-04,16:00:00,1.54708,1.55223,1.54672,1.55057
2023-01-04,20:00:00,1.55054,1.55344,1.54891,1.55286
2023-01-05,00:00:00,1.55303,1.55944,1.55171,1.55922
2023-01-05,04:00:00,1.5592,1.55979,1.55358,1.55744
2023-01-05,08:00:00,1.55741,1.55992,1.5518,1.55262
2023-01-05,12:00:00,1.55266,1.5616,1.5506,1.56083
2023-01-05,16:00:00,1.56087,1.56167,1.55609,1.55818
2023-01-05,20:00:00,1.55814,1.55893,1.55544,1.55781
2023-01-06,00:00:00,1.55791,1.55823,1.55203,1.5549
2023-01-06,04:00:00,1.55487,1.55889,1.5537,1.55749
2023-01-06,08:00:00,1.55746,1.56098,1.55702,1.55943
2023-01-06,12:00:00,1.55946,1.56057,1.54934,1.54975
2023-01-06,16:00:00,1.54979,1.55124,1.54575,1.54703
2023-01-06,20:00:00,1.54706,1.54831,1.54589,1.54826
2023-01-08,20:00:00,1.54609,1.54764,1.54496,1.54599
2023-01-09,00:00:00,1.54613,1.54753,1.54134,1.54272
2023-01-09,04:00:00,1.54274,1.54405,1.53857,1.54319
2023-01-09,08:00:00,1.54315,1.54568,1.53925,1.54531
2023-01-09,12:00:00,1.5453,1.54881,1.5434,1.54703
2023-01-09,16:00:00,1.54705,1.55205,1.54665,1.55032
2023-01-09,20:00:00,1.55034,1.55378,1.55034,1.55317
2023-01-10,00:00:00,1.55328,1.55572,1.55004,1.55467
2023-01-10,04:00:00,1.55462,1.55772,1.55245,1.55603
2023-01-10,08:00:00,1.55599,1.55999,1.55385,1.55929
2023-01-10,12:00:00,1.55927,1.56211,1.55673,1.55886
2023-01-10,16:00:00,1.5589,1.56054,1.55776,1.55783
2023-01-10,20:00:00,1.55786,1.55873,1.55572,1.55768
2023-01-11,00:00:00,1.55776,1.55838,1.55366,1.55513
2023-01-11,04:00:00,1.55509,1.55723,1.55226,1.55616
2023-01-11,08:00:00,1.55614,1.55921,1.55286,1.55918
2023-01-11,12:00:00,1.55922,1.56252,1.55781,1.55854
2023-01-11,16:00:00,1.55856,1.55944,1.55587,1.55716
2023-01-11,20:00:00,1.55713,1.55851,1.5554,1.55795
2023-01-12,00:00:00,1.55807,1.55822,1.55573,1.55769
2023-01-12,04:00:00,1.55768,1.56142,1.55544,1.55959
2023-01-12,08:00:00,1.55955,1.56137,1.55694,1.55907
2023-01-12,12:00:00,1.55911,1.56292,1.54994,1.55866
2023-01-12,16:00:00,1.55864,1.55996,1.55366,1.55616
2023-01-12,20:00:00,1.55612,1.55883,1.55504,1.55848
2023-01-13,00:00:00,1.55856,1.56041,1.55616,1.55954
2023-01-13,04:00:00,1.55957,1.56079,1.5544,1.55615
2023-01-13,08:00:00,1.55619,1.55668,1.55222,1.55587
2023-01-13,12:00:00,1.55589,1.5604,1.5544,1.55592
2023-01-13,16:00:00,1.55595,1.55742,1.55185,1.55194
2023-01-13,20:00:00,1.55191,1.55303,1.55135,1.55255
2023-01-15,20:00:00,1.55296,1.55325,1.55047,1.55189
2023-01-16,00:00:00,1.55211,1.55283,1.54844,1.54921
2023-01-16,04:00:00,1.54922,1.55501,1.549,1.5522
2023-01-16,08:00:00,1.55213,1.55656,1.55206,1.55355
2023-01-16,12:00:00,1.55362,1.55562,1.55209,1.55562
2023-01-16,16:00:00,1.55563,1.556,1.55435,1.55522
2023-01-16,20:00:00,1.55525,1.55662,1.54992,1.5535
2023-01-17,00:00:00,1.55417,1.55481,1.5507,1.55318
2023-01-17,04:00:00,1.55315,1.55629,1.55217,1.55497
2023-01-17,08:00:00,1.55504,1.56018,1.55354,1.55822
2023-01-17,12:00:00,1.55825,1.56214,1.54464,1.54507
2023-01-17,16:00:00,1.54504,1.54687,1.54269,1.54416
2023-01-17,20:00:00,1.54414,1.54525,1.54208,1.54382
2023-01-18,00:00:00,1.54395,1.54544,1.53988,1.54214
2023-01-18,04:00:00,1.54216,1.54378,1.53783,1.54226
2023-01-18,08:00:00,1.5423,1.54909,1.54071,1.54089
2023-01-18,12:00:00,1.54093,1.54545,1.53967,1.54481
2023-01-18,16:00:00,1.54484,1.55487,1.54408,1.55453
2023-01-18,20:00:00,1.55449,1.55577,1.55236,1.55478
2023-01-19,00:00:00,1.55493,1.56463,1.55394,1.56386
2023-01-19,04:00:00,1.5639,1.56907,1.56285,1.56876
2023-01-19,08:00:00,1.56879,1.57501,1.56764,1.57232
2023-01-19,12:00:00,1.57228,1.5731,1.56326,1.56575
2023-01-19,16:00:00,1.56572,1.5699,1.56451,1.56558
2023-01-19,20:00:00,1.56559,1.56756,1.56491,1.56705
2023-01-20,00:00:00,1.56732,1.56794,1.56397,1.56509
2023-01-20,04:00:00,1.56505,1.56634,1.56229,1.56229
2023-01-20,08:00:00,1.56233,1.56513,1.56094,1.56447
2023-01-20,12:00:00,1.5645,1.56519,1.55677,1.5582
2023-01-20,16:00:00,1.55822,1.5595,1.5564,1.55718
2023-01-20,20:00:00,1.55719,1.55814,1.55677,1.55783
2023-01-22,20:00:00,1.55722,1.55891,1.55484,1.55554
2023-01-23,00:00:00,1.55563,1.56059,1.55557,1.56049
2023-01-23,04:00:00,1.56047,1.56404,1.55975,1.56326
2023-01-23,08:00:00,1.56329,1.56341,1.55356,1.55663
2023-01-23,12:00:00,1.5566,1.55828,1.5443,1.54502
2023-01-23,16:00:00,1.54499,1.54734,1.54398,1.54656
2023-01-23,20:00:00,1.54653,1.54696,1.54499,1.54671
2023-01-24,00:00:00,1.54673,1.54731,1.54424,1.54574
2023-01-24,04:00:00,1.54576,1.54768,1.54454,1.54759
2023-01-24,08:00:00,1.54756,1.54948,1.54594,1.54727
2023-01-24,12:00:00,1.54723,1.55003,1.54061,1.5427
2023-01-24,16:00:00,1.54267,1.54571,1.54247,1.54389
2023-01-24,20:00:00,1.54393,1.54764,1.54314,1.54443
2023-01-25,00:00:00,1.54478,1.54619,1.53375,1.5349
2023-01-25,04:00:00,1.53486,1.53586,1.53165,1.53297
2023-01-25,08:00:00,1.53293,1.53526,1.53082,1.53376
2023-01-25,12:00:00,1.53377,1.54268,1.53283,1.54072
2023-01-25,16:00:00,1.54069,1.54081,1.53571,1.53689
2023-01-25,20:00:00,1.5369,1.53698,1.53439,1.53637
2023-01-26,00:00:00,1.53647,1.53807,1.53265,1.53465
2023-01-26,04:00:00,1.53461,1.53645,1.53109,1.53385
2023-01-26,08:00:00,1.53384,1.53554,1.53004,1.53186
2023-01-26,12:00:00,1.53189,1.53352,1.52789,1.53209
2023-01-26,16:00:00,1.53206,1.5334,1.53008,1.53086
2023-01-26,20:00:00,1.5309,1.53124,1.52873,1.5311
2023-01-27,00:00:00,1.53121,1.53121,1.52678,1.5295
2023-01-27,04:00:00,1.52955,1.53194,1.52766,1.53058
2023-01-27,08:00:00,1.53055,1.53268,1.52928,1.53066
2023-01-27,12:00:00,1.53069,1.53096,1.52559,1.52813
2023-01-27,16:00:00,1.52815,1.52965,1.52691,1.52841
2023-01-27,20:00:00,1.52842,1.52918,1.52826,1.52871
2023-01-29,20:00:00,1.52773,1.53033,1.52733,1.52941
2023-01-30,00:00:00,1.52952,1.53391,1.52675,1.53387
2023-01-30,04:00:00,1.53384,1.53493,1.53094,1.53331
2023-01-30,08:00:00,1.53335,1.54078,1.53335,1.54011
2023-01-30,12:00:00,1.54008,1.54044,1.53499,1.53517
2023-01-30,16:00:00,1.53514,1.5376,1.53473,1.53677
2023-01-30,20:00:00,1.5368,1.53786,1.53476,1.53711
2023-01-31,00:00:00,1.53721,1.54199,1.53669,1.54153
2023-01-31,04:00:00,1.5415,1.5437,1.53971,1.5413
2023-01-31,08:00:00,1.54127,1.54976,1.53966,1.54848
2023-01-31,12:00:00,1.54845,1.54878,1.5392,1.54154
2023-01-31,16:00:00,1.5415,1.54244,1.53978,1.54013
2023-01-31,20:00:00,1.54016,1.5408,1.53789,1.54016
2023-02-01,00:00:00,1.54021,1.54238,1.53905,1.53958
2023-02-01,04:00:00,1.53959,1.54004,1.5361,1.5378
2023-02-01,08:00:00,1.53777,1.54,1.53577,1.53873
2023-02-01,12:00:00,1.53872,1.54391,1.53767,1.54325
2023-02-01,16:00:00,1.54328,1.54764,1.53958,1.5411
2023-02-01,20:00:00,1.54106,1.54383,1.53798,1.54059
2023-02-02,00:00:00,1.54071,1.5434,1.53994,1.54245
2023-02-02,04:00:00,1.54247,1.54298,1.53964,1.53972
2023-02-02,08:00:00,1.53968,1.544,1.53807,1.5432
2023-02-02,12:00:00,1.54324,1.54346,1.53329,1.53984
2023-02-02,16:00:00,1.5398,1.5428,1.53921,1.54215
2023-02-02,20:00:00,1.54219,1.54263,1.53909,1.54134
2023-02-03,00:00:00,1.54164,1.54521,1.54055,1.54277
2023-02-03,04:00:00,1.54275,1.54381,1.54103,1.54319
2023-02-03,08:00:00,1.54315,1.54927,1.54209,1.54867
2023-02-03,12:00:00,1.54865,1.55981,1.54815,1.55651
2023-02-03,16:00:00,1.55655,1.5605,1.55523,1.56001
2023-02-03,20:00:00,1.55998,1.56042,1.55892,1.55928
2023-02-05,20:00:00,1.56176,1.56199,1.5569,1.55928
2023-02-06,00:00:00,1.55937,1.56141,1.55761,1.55794
2023-02-06,04:00:00,1.55792,1.55792,1.55381,1.5567
2023-02-06,08:00:00,1.55666,1.56227,1.55595,1.56002
2023-02-06,12:00:00,1.56005,1.56512,1.55848,1.56397
2023-02-06,16:00:00,1.56401,1.56421,1.55725,1.55861
2023-02-06,20:00:00,1.55865,1.55954,1.55601,1.5573
2023-02-07,00:00:00,1.55738,1.55789,1.54498,1.54806
2023-02-07,04:00:00,1.5481,1.54986,1.54636,1.54809
2023-02-07,08:00:00,1.54812,1.54867,1.54349,1.54583
2023-02-07,12:00:00,1.54579,1.54976,1.5453,1.54627
2023-02-07,16:00:00,1.54623,1.54831,1.53928,1.54422
2023-02-07,20:00:00,1.54418,1.54482,1.53884,1.54035
2023-02-08,00:00:00,1.54064,1.54312,1.53956,1.54051
2023-02-08,04:00:00,1.5405,1.54203,1.53832,1.53989
2023-02-08,08:00:00,1.53985,1.54138,1.53752,1.54009
2023-02-08,12:00:00,1.54012,1.54681,1.5392,1.5454
2023-02-08,16:00:00,1.54538,1.5487,1.54515,1.54845
2023-02-08,20:00:00,1.54841,1.54849,1.54491,1.54644
2023-02-09,00:00:00,1.54655,1.54733,1.54183,1.54216
2023-02-09,04:00:00,1.54217,1.5442,1.54047,1.54095
2023-02-09,08:00:00,1.54097,1.54451,1.53963,1.54253
2023-02-09,12:00:00,1.54256,1.54614,1.53877,1.54386
2023-02-09,16:00:00,1.54384,1.5477,1.54326,1.54721
2023-02-09,20:00:00,1.54719,1.54898,1.54611,1.54737
2023-02-10,00:00:00,1.54768,1.55077,1.54516,1.55031
2023-02-10,04:00:00,1.55033,1.55108,1.54709,1.54719
2023-02-10,08:00:00,1.54723,1.54737,1.54328,1.54508
2023-02-10,12:00:00,1.54503,1.54511,1.53909,1.54222
2023-02-10,16:00:00,1.54224,1.54422,1.54152,1.54377
2023-02-10,20:00:00,1.54379,1.54416,1.54257,1.54305
2023-02-12,20:00:00,1.54179,1.54425,1.54149,1.54416
2023-02-13,00:00:00,1.54449,1.54697,1.54276,1.5436
2023-02-13,04:00:00,1.54359,1.54522,1.5414,1.54165
2023-02-13,08:00:00,1.54164,1.54442,1.5395,1.54007
2023-02-13,12:00:00,1.54009,1.54232,1.53839,1.53985
2023-02-13,16:00:00,1.53982,1.54033,1.53774,1.53903
2023-02-13,20:00:00,1.539,1.53973,1.53725,1.5397
2023-02-14,00:00:00,1.53985,1.54353,1.53959,1.54185
2023-02-14,04:00:00,1.54182,1.54241,1.53934,1.54139
2023-02-14,08:00:00,1.54135,1.54512,1.54103,1.54386
2023-02-14,12:00:00,1.54388,1.5475,1.53586,1.53781
2023-02-14,16:00:00,1.53778,1.5406,1.53603,1.53646
2023-02-14,20:00:00,1.53649,1.53723,1.53438,1.53626
2023-02-15,00:00:00,1.53636,1.54537,1.53634,1.54503
2023-02-15,04:00:00,1.54499,1.55288,1.5445,1.55097
2023-02-15,08:00:00,1.55096,1.55471,1.55082,1.55459
2023-02-15,12:00:00,1.55463,1.55513,1.5501,1.55205
2023-02-15,16:00:00,1.55203,1.55217,1.54696,1.54765
2023-02-15,20:00:00,1.54762,1.54874,1.54572,1.54771
2023-02-16,00:00:00,1.54792,1.55607,1.54702,1.54947
2023-02-16,04:00:00,1.54944,1.54963,1.54604,1.54687
2023-02-16,08:00:00,1.54685,1.54863,1.54467,1.54829
2023-02-16,12:00:00,1.5483,1.55755,1.54801,1.55189
2023-02-16,16:00:00,1.55186,1.55254,1.54892,1.54985
2023-02-16,20:00:00,1.5498,1.55387,1.54911,1.55382
2023-02-17,00:00:00,1.55415,1.55543,1.55156,1.55535
2023-02-17,04:00:00,1.55531,1.55623,1.55361,1.55567
2023-02-17,08:00:00,1.55565,1.56073,1.55558,1.55885
2023-02-17,12:00:00,1.55881,1.55881,1.55329,1.55566
2023-02-17,16:00:00,1.55562,1.55669,1.55372,1.55477
2023-02-17,20:00:00,1.55476,1.55478,1.55369,1.55474
2023-02-19,20:00:00,1.55361,1.55569,1.55297,1.55527
2023-02-20,00:00:00,1.55532,1.55569,1.5497,1.55087
2023-02-20,04:00:00,1.55085,1.55142,1.54793,1.5489
2023-02-20,08:00:00,1.54894,1.55018,1.54657,1.54667
2023-02-20,12:00:00,1.54662,1.54824,1.54344,1.54512
2023-02-20,16:00:00,1.54516,1.54604,1.54474,1.54589
2023-02-20,20:00:00,1.54582,1.5462,1.54052,1.54586
2023-02-21,00:00:00,1.54612,1.54818,1.54402,1.54634
2023-02-21,04:00:00,1.54637,1.55101,1.54608,1.55062
2023-02-21,08:00:00,1.55064,1.55369,1.54681,1.54805
2023-02-21,12:00:00,1.54802,1.55312,1.54797,1.55023
2023-02-21,16:00:00,1.55019,1.55476,1.54991,1.55355
2023-02-21,20:00:00,1.55351,1.55366,1.55067,1.55172
2023-02-22,00:00:00,1.55186,1.55997,1.55172,1.55886
2023-02-22,04:00:00,1.55882,1.56125,1.55783,1.56014
2023-02-22,08:00:00,1.56011,1.5633,1.55708,1.55863
2023-02-22,12:00:00,1.55865,1.56253,1.5547,1.55863
2023-02-22,16:00:00,1.55859,1.56003,1.55637,1.56003
2023-02-22,20:00:00,1.56007,1.56007,1.55586,1.55683
2023-02-23,00:00:00,1.55694,1.5575,1.55268,1.5545
2023-02-23,04:00:00,1.55447,1.5568,1.55363,1.5544
2023-02-23,08:00:00,1.55437,1.55501,1.55141,1.55243
2023-02-23,12:00:00,1.55247,1.55705,1.55211,1.55652
2023-02-23,16:00:00,1.55655,1.56007,1.55598,1.5568
2023-02-23,20:00:00,1.55678,1.55678,1.55445,1.55634
2023-02-24,00:00:00,1.55644,1.55718,1.55403,1.55524
2023-02-24,04:00:00,1.55521,1.55892,1.55484,1.55855
2023-02-24,08:00:00,1.55851,1.5638,1.55845,1.56347
2023-02-24,12:00:00,1.5635,1.56936,1.56336,1.56826
2023-02-24,16:00:00,1.5683,1.56932,1.56486,1.56848
2023-02-24,20:00:00,1.56846,1.56877,1.56757,1.56787
2023-02-26,20:00:00,1.56569,1.56774,1.56505,1.56709
2023-02-27,00:00:00,1.56722,1.57174,1.56621,1.57102
2023-02-27,04:00:00,1.57104,1.57313,1.57003,1.57064
2023-02-27,08:00:00,1.57067,1.57341,1.56953,1.57257
2023-02-27,12:00:00,1.57259,1.57673,1.57191,1.57527
2023-02-27,16:00:00,1.57524,1.57529,1.57275,1.57487
2023-02-27,20:00:00,1.57486,1.57486,1.57219,1.57366
2023-02-28,00:00:00,1.57396,1.5744,1.56952,1.57249
2023-02-28,04:00:00,1.57248,1.57832,1.57188,1.57814
2023-02-28,08:00:00,1.57818,1.58151,1.57605,1.57625
2023-02-28,12:00:00,1.57621,1.58025,1.57194,1.57254
2023-02-28,16:00:00,1.57251,1.57299,1.56998,1.57143
2023-02-28,20:00:00,1.57148,1.57311,1.56925,1.57136
2023-03-01,00:00:00,1.57147,1.57836,1.56961,1.56972
2023-03-01,04:00:00,1.5697,1.57309,1.56698,1.57235
2023-03-01,08:00:00,1.57232,1.57655,1.57094,1.57513
2023-03-01,12:00:00,1.57515,1.58277,1.57363,1.57782
2023-03-01,16:00:00,1.5778,1.57931,1.57656,1.57844
2023-03-01,20:00:00,1.5784,1.57924,1.57654,1.57811
2023-03-02,00:00:00,1.57822,1.58252,1.57723,1.57793
2023-03-02,04:00:00,1.57796,1.58073,1.57784,1.58025
2023-03-02,08:00:00,1.58022,1.58035,1.57652,1.57779
2023-03-02,12:00:00,1.57782,1.57955,1.57371,1.57677
2023-03-02,16:00:00,1.57673,1.57787,1.57368,1.57425
2023-03-02,20:00:00,1.57429,1.57496,1.572,1.57421
2023-03-03,00:00:00,1.57432,1.57508,1.57172,1.57347
2023-03-03,04:00:00,1.57345,1.57354,1.57096,1.5717
2023-03-03,08:00:00,1.57173,1.57245,1.56924,1.57073
2023-03-03,12:00:00,1.57077,1.5736,1.56961,1.57158
2023-03-03,16:00:00,1.57156,1.57249,1.56993,1.57076
2023-03-03,20:00:00,1.57074,1.57111,1.57019,1.57081
2023-03-05,20:00:00,1.57172,1.57306,1.56999,1.57306
2023-03-06,00:00:00,1.57319,1.576,1.57263,1.5732
2023-03-06,04:00:00,1.57322,1.57688,1.57296,1.57629
2023-03-06,08:00:00,1.57625,1.58433,1.57589,1.58315
2023-03-06,12:00:00,1.58311,1.58749,1.5798,1.58602
2023-03-06,16:00:00,1.58606,1.58836,1.58518,1.58832
2023-03-06,20:00:00,1.58828,1.58828,1.58475,1.5871
2023-03-07,00:00:00,1.58736,1.59661,1.58423,1.59209
2023-03-07,04:00:00,1.59205,1.59407,1.59104,1.5932
2023-03-07,08:00:00,1.59323,1.5998,1.59222,1.59933
2023-03-07,12:00:00,1.5993,1.60406,1.59862,1.60222
2023-03-07,16:00:00,1.60219,1.6035,1.60063,1.60227
2023-03-07,20:00:00,1.60224,1.60281,1.59925,1.60073
2023-03-08,00:00:00,1.60086,1.60309,1.59896,1.60183
2023-03-08,04:00:00,1.60182,1.60204,1.59673,1.59801
2023-03-08,08:00:00,1.59797,1.59883,1.59508,1.59705
