<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.12.08	11:00:00	1.56185	1.56213	1.56032	1.56147	1739	0	14
2022.12.08	12:00:00	1.56146	1.56228	1.55903	1.55945	2118	0	14
2022.12.08	13:00:00	1.55941	1.55955	1.55481	1.55566	3086	0	14
2022.12.08	14:00:00	1.55563	1.56007	1.55545	1.55748	3311	0	14
2022.12.08	15:00:00	1.55752	1.55930	1.55503	1.55913	3155	0	14
2022.12.08	16:00:00	1.55909	1.56106	1.55860	1.55897	2498	0	14
2022.12.08	17:00:00	1.55893	1.56065	1.55850	1.55889	2057	0	14
2022.12.08	18:00:00	1.55887	1.55980	1.55833	1.55927	1728	0	14
2022.12.08	19:00:00	1.55930	1.56008	1.55877	1.55942	1937	0	14
2022.12.08	20:00:00	1.55944	1.55967	1.55842	1.55850	1551	0	14
2022.12.08	21:00:00	1.55851	1.55926	1.55828	1.55882	725	0	14
2022.12.08	22:00:00	1.55838	1.55941	1.55694	1.55839	608	0	57
2022.12.08	23:00:00	1.55871	1.55905	1.55759	1.55775	633	0	23
2022.12.09	00:00:00	1.55791	1.56052	1.55753	1.56038	1253	0	14
2022.12.09	01:00:00	1.56040	1.56149	1.55578	1.55678	2604	0	14
2022.12.09	02:00:00	1.55675	1.55936	1.55648	1.55905	1892	0	14
2022.12.09	03:00:00	1.55908	1.55915	1.55730	1.55751	1593	0	14
2022.12.09	04:00:00	1.55750	1.55798	1.55666	1.55737	1096	0	14
2022.12.09	05:00:00	1.55734	1.55976	1.55673	1.55967	1507	0	14
2022.12.09	06:00:00	1.55963	1.56027	1.55876	1.55886	1629	0	14
2022.12.09	07:00:00	1.55891	1.56177	1.55891	1.56047	2055	0	14
2022.12.09	08:00:00	1.56049	1.56491	1.56049	1.56251	2277	0	14
2022.12.09	09:00:00	1.56254	1.56290	1.56028	1.56175	2147	0	14
2022.12.09	10:00:00	1.56172	1.56240	1.55901	1.55934	1773	0	14
2022.12.09	11:00:00	1.55930	1.56003	1.55482	1.55485	1935	0	14
2022.12.09	12:00:00	1.55482	1.55653	1.55396	1.55519	1975	0	14
2022.12.09	13:00:00	1.55523	1.55982	1.55365	1.55580	5195	0	14
2022.12.09	14:00:00	1.55583	1.55757	1.55310	1.55397	3803	0	14
2022.12.09	15:00:00	1.55384	1.55580	1.55074	1.55131	4279	0	14
2022.12.09	16:00:00	1.55133	1.55175	1.54833	1.54957	2505	0	14
2022.12.09	17:00:00	1.54960	1.55062	1.54810	1.55061	1838	0	14
2022.12.09	18:00:00	1.55064	1.55158	1.54987	1.55013	1404	0	14
2022.12.09	19:00:00	1.55010	1.55125	1.54988	1.55021	1132	0	14
2022.12.09	20:00:00	1.55023	1.55046	1.54893	1.54965	1377	0	14
2022.12.09	21:00:00	1.54964	1.55057	1.54937	1.54964	1383	0	14
2022.12.11	22:00:00	1.54969	1.55084	1.54785	1.54917	558	0	57
2022.12.11	23:00:00	1.54932	1.55183	1.54932	1.55181	1068	0	23
2022.12.12	00:00:00	1.55193	1.55564	1.55183	1.55454	1973	0	14
2022.12.12	01:00:00	1.55457	1.55532	1.55309	1.55459	2003	0	14
2022.12.12	02:00:00	1.55462	1.55536	1.55370	1.55413	1364	0	14
2022.12.12	03:00:00	1.55414	1.55440	1.55209	1.55223	1169	0	14
2022.12.12	04:00:00	1.55226	1.55247	1.55093	1.55142	902	0	14
2022.12.12	05:00:00	1.55141	1.55302	1.55109	1.55262	1273	0	14
2022.12.12	06:00:00	1.55260	1.55451	1.55260	1.55400	1505	0	14
2022.12.12	07:00:00	1.55404	1.55453	1.55193	1.55220	2229	0	14
2022.12.12	08:00:00	1.55224	1.55702	1.55195	1.55685	2726	0	14
2022.12.12	09:00:00	1.55687	1.55737	1.55397	1.55446	2487	0	14
2022.12.12	10:00:00	1.55442	1.55804	1.55416	1.55767	1926	0	14
2022.12.12	11:00:00	1.55770	1.56088	1.55743	1.56088	1918	0	14
2022.12.12	12:00:00	1.56087	1.56206	1.56049	1.56100	1816	0	14
2022.12.12	13:00:00	1.56104	1.56373	1.56104	1.56302	2046	0	14
2022.12.12	14:00:00	1.56304	1.56329	1.56103	1.56233	2666	0	14
2022.12.12	15:00:00	1.56235	1.56385	1.56062	1.56085	3350	0	14
2022.12.12	16:00:00	1.56083	1.56609	1.56038	1.56438	2754	0	14
2022.12.12	17:00:00	1.56441	1.56467	1.56219	1.56238	1659	0	14
2022.12.12	18:00:00	1.56237	1.56344	1.56021	1.56132	2249	0	14
2022.12.12	19:00:00	1.56129	1.56186	1.56061	1.56074	1442	0	14
2022.12.12	20:00:00	1.56070	1.56161	1.56053	1.56055	1326	0	14
2022.12.12	21:00:00	1.56058	1.56198	1.56036	1.56161	700	0	14
2022.12.12	22:00:00	1.56140	1.56156	1.55949	1.56095	309	0	57
2022.12.12	23:00:00	1.56122	1.56139	1.56012	1.56092	529	0	23
2022.12.13	00:00:00	1.56122	1.56220	1.55958	1.56166	1461	0	14
2022.12.13	01:00:00	1.56162	1.56168	1.55962	1.55976	1745	0	14
2022.12.13	02:00:00	1.55979	1.56061	1.55783	1.55917	1517	0	14
2022.12.13	03:00:00	1.55913	1.56339	1.55871	1.56211	1675	0	14
2022.12.13	04:00:00	1.56216	1.56284	1.56037	1.56048	1108	0	14
2022.12.13	05:00:00	1.56046	1.56051	1.55858	1.55997	1495	0	14
2022.12.13	06:00:00	1.56001	1.56029	1.55871	1.55900	1467	0	14
2022.12.13	07:00:00	1.55903	1.55970	1.55654	1.55692	2243	0	14
2022.12.13	08:00:00	1.55688	1.55854	1.55514	1.55829	2687	0	14
2022.12.13	09:00:00	1.55826	1.55935	1.55685	1.55827	2451	0	14
2022.12.13	10:00:00	1.55830	1.55966	1.55506	1.55691	2325	0	14
2022.12.13	11:00:00	1.55689	1.55780	1.55551	1.55649	2093	0	14
2022.12.13	12:00:00	1.55651	1.55760	1.55435	1.55485	2349	0	14
2022.12.13	13:00:00	1.55482	1.56047	1.54841	1.55054	10775	0	14
2022.12.13	14:00:00	1.55058	1.55159	1.54444	1.54479	5764	0	14
2022.12.13	15:00:00	1.54483	1.54821	1.54483	1.54654	4823	0	14
2022.12.13	16:00:00	1.54650	1.54906	1.54616	1.54766	3419	0	14
2022.12.13	17:00:00	1.54764	1.54959	1.54725	1.54846	3118	0	14
2022.12.13	18:00:00	1.54850	1.55014	1.54721	1.54968	2620	0	14
2022.12.13	19:00:00	1.54964	1.55154	1.54922	1.55089	2053	0	14
2022.12.13	20:00:00	1.55093	1.55183	1.55044	1.55132	2162	0	14
2022.12.13	21:00:00	1.55134	1.55169	1.55053	1.55056	872	0	14
2022.12.13	22:00:00	1.55009	1.55105	1.54865	1.55087	731	0	57
2022.12.13	23:00:00	1.55078	1.55291	1.55053	1.55270	995	0	23
2022.12.14	00:00:00	1.55285	1.55828	1.55261	1.55694	2061	0	14
2022.12.14	01:00:00	1.55698	1.55729	1.55578	1.55668	2107	0	14
2022.12.14	02:00:00	1.55666	1.55812	1.55598	1.55633	1560	0	14
2022.12.14	03:00:00	1.55635	1.55635	1.55466	1.55589	1252	0	14
2022.12.14	04:00:00	1.55591	1.55614	1.55389	1.55407	920	0	14
2022.12.14	05:00:00	1.55405	1.55419	1.55221	1.55284	1216	0	14
2022.12.14	06:00:00	1.55285	1.55395	1.55246	1.55276	1712	0	14
2022.12.14	07:00:00	1.55280	1.55340	1.55024	1.55138	2405	0	14
2022.12.14	08:00:00	1.55134	1.55291	1.54794	1.54951	3025	0	14
2022.12.14	09:00:00	1.54948	1.55234	1.54902	1.55213	3018	0	14
2022.12.14	10:00:00	1.55217	1.55322	1.54987	1.55273	2855	0	14
2022.12.14	11:00:00	1.55272	1.55317	1.55092	1.55208	2376	0	14
2022.12.14	12:00:00	1.55205	1.55302	1.55087	1.55089	1997	0	14
2022.12.14	13:00:00	1.55088	1.55206	1.54924	1.55164	2620	0	14
2022.12.14	14:00:00	1.55165	1.55174	1.54918	1.54966	3229	0	14
2022.12.14	15:00:00	1.54963	1.55302	1.54962	1.55083	3382	0	14
2022.12.14	16:00:00	1.55085	1.55334	1.55048	1.55306	2543	0	14
2022.12.14	17:00:00	1.55302	1.55408	1.55205	1.55238	2038	0	14
2022.12.14	18:00:00	1.55235	1.55418	1.55122	1.55364	2131	0	14
2022.12.14	19:00:00	1.55355	1.56016	1.55259	1.55674	13498	0	14
2022.12.14	20:00:00	1.55670	1.55776	1.55381	1.55615	6141	0	14
2022.12.14	21:00:00	1.55612	1.55702	1.55550	1.55623	1353	0	14
2022.12.14	22:00:00	1.55600	1.55694	1.55463	1.55641	727	0	57
2022.12.14	23:00:00	1.55689	1.55737	1.55550	1.55662	827	0	23
2022.12.15	00:00:00	1.55676	1.55698	1.55413	1.55501	1886	0	14
2022.12.15	01:00:00	1.55499	1.55774	1.55468	1.55701	2098	0	14
2022.12.15	02:00:00	1.55699	1.55885	1.55686	1.55814	1607	0	14
2022.12.15	03:00:00	1.55816	1.55925	1.55686	1.55816	1342	0	14
2022.12.15	04:00:00	1.55813	1.56062	1.55757	1.56013	1291	0	14
2022.12.15	05:00:00	1.56009	1.56060	1.55928	1.56014	1491	0	14
2022.12.15	06:00:00	1.56018	1.56133	1.55933	1.56066	1607	0	14
2022.12.15	07:00:00	1.56062	1.56222	1.56010	1.56189	2274	0	14
2022.12.15	08:00:00	1.56185	1.56581	1.56088	1.56547	3322	0	14
2022.12.15	09:00:00	1.56544	1.56852	1.56505	1.56813	3323	0	14
2022.12.15	10:00:00	1.56816	1.57143	1.56740	1.57033	2498	0	14
2022.12.15	11:00:00	1.57031	1.57066	1.56807	1.57038	2613	0	14
2022.12.15	12:00:00	1.57041	1.57260	1.56924	1.56965	2707	0	14
2022.12.15	13:00:00	1.56963	1.57620	1.56847	1.57542	4921	0	14
2022.12.15	14:00:00	1.57545	1.58672	1.57517	1.58593	6601	0	14
2022.12.15	15:00:00	1.58590	1.58826	1.58231	1.58381	5666	0	14
2022.12.15	16:00:00	1.58378	1.58822	1.58337	1.58793	3654	0	14
2022.12.15	17:00:00	1.58797	1.58797	1.58405	1.58650	3369	0	14
2022.12.15	18:00:00	1.58646	1.58717	1.58551	1.58607	2043	0	14
2022.12.15	19:00:00	1.58609	1.58718	1.58524	1.58594	1951	0	14
2022.12.15	20:00:00	1.58593	1.58689	1.58419	1.58503	1834	0	14
2022.12.15	21:00:00	1.58507	1.58698	1.58489	1.58544	1076	0	14
2022.12.15	22:00:00	1.58498	1.58550	1.58362	1.58512	576	0	57
2022.12.15	23:00:00	1.58501	1.58641	1.58474	1.58637	526	0	36
2022.12.16	00:00:00	1.58647	1.58769	1.58522	1.58654	1709	0	14
2022.12.16	01:00:00	1.58651	1.58861	1.58622	1.58669	2234	0	14
2022.12.16	02:00:00	1.58670	1.58704	1.58232	1.58232	2267	0	14
2022.12.16	03:00:00	1.58228	1.58553	1.58209	1.58501	1662	0	14
2022.12.16	04:00:00	1.58502	1.58796	1.58502	1.58753	1248	0	14
2022.12.16	05:00:00	1.58752	1.58901	1.58674	1.58803	1520	0	14
2022.12.16	06:00:00	1.58799	1.58835	1.58661	1.58692	1619	0	14
2022.12.16	07:00:00	1.58695	1.58965	1.58661	1.58813	2377	0	14
2022.12.16	08:00:00	1.58811	1.59180	1.58766	1.59170	3064	0	14
2022.12.16	09:00:00	1.59166	1.59182	1.58720	1.58723	2929	0	14
2022.12.16	10:00:00	1.58727	1.59033	1.58662	1.58930	2626	0	14
2022.12.16	11:00:00	1.58926	1.58930	1.58681	1.58770	2302	0	14
2022.12.16	12:00:00	1.58773	1.59019	1.58650	1.58706	2238	0	14
2022.12.16	13:00:00	1.58702	1.58940	1.58611	1.58902	2458	0	14
2022.12.16	14:00:00	1.58905	1.59063	1.58623	1.58732	4701	0	14
2022.12.16	15:00:00	1.58728	1.58964	1.58554	1.58939	4068	0	14
2022.12.16	16:00:00	1.58936	1.58944	1.58300	1.58544	3164	0	14
2022.12.16	17:00:00	1.58548	1.58597	1.58384	1.58461	2161	0	14
2022.12.16	18:00:00	1.58464	1.58484	1.58299	1.58475	1552	0	14
2022.12.16	19:00:00	1.58473	1.58534	1.58311	1.58344	1467	0	14
2022.12.16	20:00:00	1.58345	1.58446	1.58275	1.58384	2022	0	14
2022.12.16	21:00:00	1.58381	1.58446	1.58251	1.58317	1524	0	14
2022.12.18	22:00:00	1.57915	1.58082	1.57682	1.58051	678	0	57
2022.12.18	23:00:00	1.58087	1.58345	1.58063	1.58264	1107	0	24
2022.12.19	00:00:00	1.58275	1.58347	1.58039	1.58164	1990	0	14
2022.12.19	01:00:00	1.58166	1.58206	1.57798	1.57884	1832	0	14
2022.12.19	02:00:00	1.57886	1.58043	1.57823	1.58040	1776	0	14
2022.12.19	03:00:00	1.58038	1.58058	1.57877	1.58044	1218	0	14
2022.12.19	04:00:00	1.58048	1.58085	1.57891	1.58009	1215	0	14
2022.12.19	05:00:00	1.58007	1.58245	1.58003	1.58153	1355	0	14
2022.12.19	06:00:00	1.58157	1.58660	1.58083	1.58532	2054	0	14
2022.12.19	07:00:00	1.58530	1.58567	1.58207	1.58214	2188	0	14
2022.12.19	08:00:00	1.58217	1.58411	1.58132	1.58347	2453	0	14
2022.12.19	09:00:00	1.58343	1.58397	1.58011	1.58028	3112	0	14
2022.12.19	10:00:00	1.58032	1.58147	1.57902	1.58101	2696	0	14
2022.12.19	11:00:00	1.58097	1.58197	1.57876	1.58185	2299	0	14
2022.12.19	12:00:00	1.58184	1.58204	1.57914	1.57974	2415	0	14
2022.12.19	13:00:00	1.57978	1.58092	1.57921	1.58084	2839	0	14
2022.12.19	14:00:00	1.58086	1.58088	1.57783	1.57809	3041	0	14
2022.12.19	15:00:00	1.57805	1.58083	1.57759	1.57905	3866	0	14
2022.12.19	16:00:00	1.57908	1.58358	1.57901	1.58316	2796	0	14
2022.12.19	17:00:00	1.58312	1.58312	1.58052	1.58111	2167	0	14
2022.12.19	18:00:00	1.58108	1.58268	1.58057	1.58260	1569	0	14
2022.12.19	19:00:00	1.58262	1.58388	1.58247	1.58376	1716	0	14
2022.12.19	20:00:00	1.58373	1.58416	1.58267	1.58368	1668	0	14
2022.12.19	21:00:00	1.58364	1.58396	1.58278	1.58290	648	0	14
2022.12.19	22:00:00	1.58168	1.58336	1.57925	1.58313	445	0	57
2022.12.19	23:00:00	1.58331	1.58391	1.58208	1.58249	798	0	24
2022.12.20	00:00:00	1.58260	1.58400	1.58216	1.58220	1619	0	14
2022.12.20	01:00:00	1.58223	1.58496	1.58203	1.58433	2234	0	14
2022.12.20	02:00:00	1.58437	1.58641	1.58398	1.58525	1841	0	14
2022.12.20	03:00:00	1.58521	1.59164	1.57791	1.59054	8786	0	14
2022.12.20	04:00:00	1.59055	1.59688	1.58975	1.59295	3828	0	14
2022.12.20	05:00:00	1.59292	1.59711	1.59256	1.59275	2924	0	14
2022.12.20	06:00:00	1.59271	1.59382	1.58866	1.58911	3266	0	14
2022.12.20	07:00:00	1.58907	1.59506	1.58867	1.59447	3556	0	14
2022.12.20	08:00:00	1.59443	1.59493	1.58759	1.58795	4511	0	14
2022.12.20	09:00:00	1.58792	1.59038	1.58742	1.58988	3481	0	14
2022.12.20	10:00:00	1.58991	1.59167	1.58953	1.59047	3116	0	14
